,Symbol,longName,Name,IPO Year,Sector,Effective annual return,CIQ ID,Ticker,Country.1,Short Business Description,IQ_TOTAL_REV,IQ_RETURN_ASSETS,IQ_RETURN_EQUITY,IQ_GROSS_MARGIN,IQ_EBITDA_MARGIN,IQ_NI_MARGIN,IQ_AUDITOR_OPINION,IQ_ASSET_TURNS,IQ_CURRENT_RATIO,IQ_DAYS_SALES_OUT,IQ_DAYS_INVENTORY_OUT,IQ_DAYS_PAYABLE_OUT,IQ_TOTAL_DEBT_EQUITY,IQ_TOTAL_REV_1YR_ANN_GROWTH,IQ_NI_1YR_ANN_GROWTH,IQ_CFO_1YR_ANN_GROWTH,IQ_TOTAL_ASSETS_1YR_ANN_GROWTH,IQ_EBITDA,IQ_PAYOUT_RATIO,IQ_CASH_ST_INVEST,IQ_NPPE,IQ_GW,IQ_RE,IQ_TBV,IQ_NET_DEBT,IQ_CONTINGENT_LIABILITIES,IQ_CASH_OPER,IQ_CASH_INVEST,IQ_NET_CHANGE
604,COO,"The Cooper Companies, Inc.",The Cooper Companies Inc. Common Stock,,Health Care,0.240281673,IQ4235187,NYSE:CPS,United States,"Cooper-Standard Holdings Inc., through its subsidiary, Cooper-Standard Automotive Inc., manufactures and sells sealing, fuel and brake delivery, and fluid transfer systems.",1945.259,1.8202,0.0,13.69,8.5106,-18.304,Unqualified Going Concern,1.09418,1.8257,64.66231,24.84044,39.1802,0.0,-25.026,0.0,-4.7703,-4.4463,165.555,0.0,380.254,586.179,87.728,-636.278,-409.241,-175.991,0.0,129.982,-45.471,268.733
605,COP,ConocoPhillips,ConocoPhillips Common Stock,,Energy,0.086312821,IQ296527,NYSE:COP,United States,"ConocoPhillips explores for, produces, transports, and markets crude oil, bitumen, natural gas, liquefied natural gas (LNG), and natural gas liquids in the United States and internationally.",138905.0,4.7457,7.5573,28.4064,14.9325,3.1777,Unqualified with Additional Language,0.94172,0.89331,33.82528,18.41571,52.96223,54.816,-39.7695,0.0,-44.9246,6.4907,20742.0,64.1594,542.0,87708.0,3638.0,32214.0,57562.0,33780.0,0.0,12479.0,-9935.0,-213.0
606,CORR,"CorEnergy Infrastructure Trust, Inc.",CorEnergy Infrastructure Trust Inc. Common Stock,,Real Estate,0.081174572,IQ24443077,NYSE:CORR,United States,"CorEnergy Infrastructure Trust, Inc. (NYSE: CORR, CORRPrA), is a real estate investment trust (REIT) that owns critical energy assets, such as pipelines, storage terminals, and transmission and distribution assets.",0.0,-1.2624,0.0126,0.0,0.0,0.0,Unqualified,0.0,0.01288,0.0,0.0,0.0,5.4569,0.0,0.0,-63.7911,-20.3373,0.0,44931.7536,0.0,0.0,0.0,-14.04161,84.29659,4.6,0.0,6.0351,17.64317,1.13847
607,CORT,Corcept Therapeutics Incorporated,Corcept Therapeutics Incorporated Common Stock,2004.0,Health Care,0.158057846,IQ1423826,NasdaqCM:CORT,United States,"Corcept Therapeutics Incorporated engages in discovery and development of drugs for the treatment of severe metabolic, oncologic, endocrine, and neurological disorders in the United States.",0.029,-57.1568,-103.418,100.0,0.0,0.0,Unqualified,0.00131,10.09508,0.0,0.0,0.0,0.0271,-86.1245,0.0,0.0,23.9494,-20.24,0.0,23.867,0.01,0.0,-150.238,22.092,-23.861,0.0,-17.968,3.594,9.151
608,COST,Costco Wholesale Corporation,Costco Wholesale Corporation Common Stock,,Consumer Discretionary,0.202478476,IQ92817,NasdaqGS:COST,United States,"Costco Wholesale Corporation, together with its subsidiaries, engages in the operation of membership warehouses in the United States, Puerto Rico, Canada, the United Kingdom, Mexico, Japan, Korea, Australia, Spain, France, Iceland, China, and Taiwan.",71422.0,5.2301,11.3427,12.7229,3.5185,1.5205,Unqualified with Additional Language,3.34835,1.11378,3.13914,30.49337,30.98586,22.0308,-1.4638,-15.3547,-5.1678,6.2711,2513.0,27.2559,3727.0,10900.0,71.0,6101.0,9953.0,-1501.0,62.0,2092.0,-1101.0,538.0
609,COWN,Cowen Inc.,Cowen Inc. Class A Common Stock,,Finance,0.164094051,IQ799979,,United States,"Cowen Inc., together with its subsidiaries, provides investment banking, research, sales and trading, prime brokerage, global clearing, securities financing, commission management, and investment management services in the United States and internationally.",96.057,-4.4431,-5.9142,73.2419,1.148255723164371,-57.5564,Unqualified,0.10933,1.60442,0.0,0.0,0.0,9.5986,-13.7753,0.0,0.0,20.2561,110.298,0.0,202.145,32.603,27.179,-10.553,429.952,-134.537,0.0,110.298,8.845,100.69
610,CP,Canadian Pacific Railway Limited,Canadian Pacific Railway Limited Common Stock,,Industrials,0.184931145,IQ884393,TSX:CP,Canada,"Canadian Pacific Railway Limited, together with its subsidiaries, owns and operates a transcontinental freight railway in Canada and the United States.",4202.38664,3.4371,10.549,29.2821,28.3734,12.4943,Unqualified,0.30035,1.0221,30.61985,20.43051,60.44364,101.8333,-12.8058,-12.3925,-52.1689,-6.614,1192.36277,29.6363,648.30549,11435.3222,147.8759,4392.2673,4253.74702,3880.09547,0.0,430.54893,-342.72076,536.51551
611,CPA,"Copa Holdings, S.A.",Copa Holdings S.A. Copa Holdings S.A. Class A Common Stock,2005.0,Consumer Discretionary,0.104237371,IQ24927091,NYSE:CPA,Panama,"Copa Holdings, S.A., through its subsidiaries, provides airline passenger and cargo services.",1256.076,9.6448,32.2742,33.4395,29.3309,19.8305,Unqualified with Additional Language,0.61042,1.13391,19.70672,9.93275,26.41578,93.3994,-2.5383,109.9183,47.0427,10.5915,368.419,6.5258,352.068,1281.475,23.852,858.543,844.688,498.925,0.0,291.299,-160.314,41.848
612,CPB,Campbell Soup Company,Campbell Soup Company Common Stock,,Consumer Staples,0.068916276,IQ258458,NYSE:CPB,United States,"Campbell Soup Company, together with its subsidiaries, manufactures and markets food and beverage products in the United States and internationally.",7586.0,12.6396,71.4494,40.2056,20.1819,9.702,Unqualified with Additional Language,1.21085,0.9527,23.12783,66.32371,49.16512,361.5595,-5.1513,-36.8241,52.2193,-6.4566,1531.0,47.5543,51.0,1977.0,1901.0,8288.0,-1695.0,2592.0,0.0,1166.0,-378.0,-30.0
613,CPE,Callon Petroleum Company,Callon Petroleum Company Common Stock,,Energy,0.117317539,IQ336027,NYSE:CPE,United States,"Callon Petroleum Company, an independent oil and natural gas company, focuses on the acquisition, exploration, and development of oil and natural gas properties in West Texas.",141.617,19.2152,0.0,87.3468,80.0567,33.044,Unqualified with Additional Language,0.57325,0.66083,150.28912,0.0,0.0,0.0,0.6617,0.0,-77.8809,-14.3181,113.374,0.0,3.635,133.116,0.0,-317.561,-80.854,276.206,0.0,19.698,-43.189,-13.491
614,CPF,Central Pacific Financial Corp.,Central Pacific Financial Corp New,,Finance,0.022894214,IQ171759,NYSE:CPF,United States,"Central Pacific Financial Corp. operates as the bank holding company for Central Pacific Bank that provides a range of commercial banking products and services to businesses, professionals, and individuals in the United States.",-116.866,-6.091,-71.1179,0.0,-1.1215066828675577,0.0,Unqualified Going Concern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.3609,131.066,0.0,412.202,75.189,102.689,-257.931,79.498,489.318,39.65,131.066,486.024,380.622
615,CPG,Crescent Point Energy Corp.,Crescent Point Energy Corporation Ordinary Shares (Canada),,,-0.167857651,IQ3109216,TSX:CPG,Canada,"Crescent Point Energy Corp. explores, develops, and produces light and medium crude oil, natural gas liquids, and natural gas reserves in Western Canada and the United States.",784.67112,0.2946,-1.0672,79.2591,54.8637,-3.7806,Unqualified,0.18793,0.60562,52.7436,0.0,351.72203,13.0483,-17.5317,0.0,11.4663,64.448,430.50024,0.0,2.64153,4715.30215,95.74606,-734.71885,3702.32363,492.94511,0.0,622.4611,-901.69833,0.0
616,CPHC,Canterbury Park Holding Corporation,Canterbury Park Holding Corporation 'New' Common Stock,,Consumer Discretionary,0.076101045,IQ349635,NasdaqGM:CPHC,United States,"Canterbury Park Holding Corporation, through its subsidiaries, engages in horse racing, card casino, food and beverage, and real estate development businesses.",39.58858,0.4398,0.2258,25.7608,5.8586,0.154,Unqualified,1.23722,1.70861,4.3873,2.43528,24.33236,0.0,-13.9854,-86.0857,17.1283,-1.5242,2.31936,0.0,5.10709,23.84967,0.0,11.61359,27.302,-5.10709,0.0,1.93091,-1.34018,0.99547
617,CPHI,"China Pharma Holdings, Inc.",China Pharma Holdings Inc. Common Stock,,Health Care,-0.237234794,IQ24403297,NYSEAM:CPHI,China,"China Pharma Holdings, Inc. develops, manufactures, and markets generic and branded pharmaceutical, and biochemical products primarily to hospitals and private retailers in the People’s Republic of China.",61.69662,14.0398,22.7885,41.5749,34.3347,29.132,Unqualified,0.69946,6.78533,258.0769,138.58685,24.60465,4.4137,21.0481,0.784,63.0521,33.7466,21.1834,0.0,3.63475,6.70587,0.0,61.60268,68.54067,0.24371,0.0,10.66893,-15.36071,-3.2924
618,CPIX,Cumberland Pharmaceuticals Inc.,Cumberland Pharmaceuticals Inc. Common Stock,2009.0,Health Care,-0.092087306,IQ25240322,NasdaqGS:CPIX,United States,"Cumberland Pharmaceuticals Inc., a specialty pharmaceutical company, focuses on the acquisition, development, and commercialization of prescription products for hospital acute care, gastroenterology, rheumatology, and oncology in the United States and internationally.",43.53728,5.3549,6.8144,90.4988,15.1436,7.1006,Unqualified,0.64575,5.00278,39.36562,290.55205,225.44079,27.4516,24.1256,-35.1395,-93.6694,233.313,6.59313,0.0,78.70168,0.91841,0.0,4.54213,64.29786,-58.87573,0.0,0.40497,-0.71234,66.87213
619,CPK,Chesapeake Utilities Corporation,Chesapeake Utilities Corporation Common Stock,,Utilities,0.189857123,IQ260346,NYSE:CPK,United States,Chesapeake Utilities Corporation operates as an energy delivery company.,268.785,4.2102,9.5519,19.6815,17.9001,5.9143,Unqualified,0.53671,0.67585,99.10298,15.41906,76.12769,78.2415,-7.7745,16.8295,60.6151,59.6213,48.113,50.0534,2.818,436.587,34.095,63.231,171.735,161.318,0.0,45.846,-23.19,1.207
620,CPLP,Capital Product Partners L.P.,Capital Product Partners L.P. Common Units,2007.0,Consumer Discretionary,-0.047123253,IQ33275706,NasdaqGS:CPLP,Greece,"Capital Product Partners L.P., a shipping company, provides marine transportation services in Greece.",134.519,5.1965,17.1163,72.4745,70.3365,24.3207,Unqualified with Additional Language,0.17495,3.08776,10.36235,2.76013,6.11412,296.7162,-8.873,-40.5013,-5.7098,-2.0538,94.616,172.952,33.942,703.707,0.0,15.365,184.549,524.929,0.0,72.562,-55.77,-39.597
621,CPRT,"Copart, Inc.",Copart Inc. (DE) Common Stock,1994.0,Consumer Discretionary,0.262280297,IQ27023,NasdaqGS:CPRT,United States,"Copart, Inc. provides online auctions and vehicle remarketing services in the United States, Canada, the United Kingdom, Brazil, the Republic of Ireland, Germany, Finland, the United Arab Emirates, Oman, Bahrain, and Spain.",743.082,13.9829,16.2219,44.7945,35.8344,18.9888,Unqualified with Additional Language,0.73781,3.05002,17.739,4.44899,25.92924,0.0,-5.3216,-10.0866,4.7798,10.6442,266.279,0.0,162.691,530.886,166.327,614.101,739.92,-162.691,0.0,203.339,-59.904,123.737
622,CPRX,"Catalyst Pharmaceuticals, Inc.",Catalyst Pharmaceuticals Inc. Common Stock,2006.0,Health Care,0.199778708,IQ5103575,NasdaqCM:CPRX,United States,"Catalyst Pharmaceuticals, Inc., a commercial-stage biopharmaceutical company, focuses on developing and commercializing therapies for people with rare debilitating, chronic neuromuscular, and neurological diseases in the United States.",0.0,-45.4726,-79.6776,0.0,0.0,0.0,Unqualified with Additional Language,0.0,26.81411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.7954,-7.24517,0.0,7.77928,0.06845,0.0,-27.70523,7.61786,-7.77928,0.0,-7.68319,-0.0023,-3.98735
623,CPSH,CPS Technologies Corporation,CPS Technologies Corp. Common Stock,,,-0.009055926,IQ26325,NasdaqCM:CPSH,United States,"CPS Technologies Corporation produces and sells advanced material solutions to the transportation, automotive, energy, computing/internet, telecommunication, aerospace, defense, and oil and gas markets.",12.98016,1.059,7.7392,17.3142,6.7287,4.3328,Unqualified,1.47525,4.55032,66.27639,63.79209,12.92382,7.0455,-12.3738,-61.853,-90.46,10.317,0.87341,0.0,1.0736,2.10783,0.0,-25.42721,7.55342,-0.54142,0.0,0.16227,-0.29342,-0.08482
624,CPSI,"Computer Programs and Systems, Inc.",Computer Programs and Systems Inc. Common Stock,2002.0,Technology,-0.022857783,IQ2146380,NasdaqGS:CPSI,United States,"Computer Programs and Systems, Inc. provides healthcare information technology solutions and services in the United States and the Caribbean nation of St. Maarten.",127.74203,27.2191,36.4761,41.6924,19.6811,11.8858,Unqualified,2.38063,4.06084,58.85808,7.54163,9.85902,0.0,6.7505,-1.65,-43.9032,2.9954,25.14113,103.8475,17.62988,5.01577,0.0,12.90081,42.69127,-17.62988,0.0,8.81228,-2.15543,-7.3577
625,CPSS,"Consumer Portfolio Services, Inc.",Consumer Portfolio Services Inc. Common Stock,1992.0,Finance,0.109761787,IQ326529,NasdaqGM:CPSS,United States,"Consumer Portfolio Services, Inc. operates as a specialty finance company in the United States.",17.652,-4.2264,-91.2203,100.0,4.219068660774982,0.0,Unqualified with Additional Language,0.01304,12.52288,0.0,0.0,0.0,2852.3428,-71.3837,0.0,-40.4077,-34.8148,74.475,0.0,12.433,1.509,0.0,-22.504,35.577,1002.345,0.0,74.475,443.691,-9.651
626,CPT,Camden Property Trust,Camden Property Trust Common Stock,1993.0,Real Estate,0.146269686,IQ329202,NYSE:CPT,United States,"Camden Property Trust, an S&P 400 Company, is a real estate company primarily engaged in the ownership, management, development, redevelopment, acquisition, and construction of multifamily apartment communities.",611.351,2.0282,-4.5734,57.2518,52.0323,-8.3094,Unqualified with Additional Language,0.13093,0.48411,1.18005,0.0,109.63286,156.2036,3.338,0.0,0.3364,-2.5864,318.1,0.0,64.256,4312.57,0.0,0.0,1530.411,2602.043,0.0,217.688,-69.516,56.749
627,CQP,"Cheniere Energy Partners, L.P.",Cheniere Energy Partners LP Cheniere Energy Partners LP Common Units,2007.0,Utilities,0.197947483,IQ30834687,NYSEAM:CQP,United States,"Cheniere Energy Partners, L.P., through its subsidiaries, provides liquefied natural gas (LNG) to integrated energy companies, utilities, and energy trading companies worldwide.",416.79,10.851,0.0,92.1984,87.7993,44.8456,Unqualified,0.21717,1.32312,3.95916,0.0,0.0,0.0,2678.6,0.0,0.0,-6.032,365.939,147.1612,117.542,1588.557,0.0,0.0,-468.52,2065.487,0.0,234.311,92.146,117.535
628,CR,"Crane Holdings, Co.",Crane Holdings Co. Common Stock,,Industrials,0.132529892,IQ173927,NYSE:CR,United States,"Crane Holdings, Co., together with its subsidiaries, manufactures and sells engineered industrial products in the Americas, Europe, the Middle East, Asia, and Australia.",2196.343,4.8637,16.3559,33.2513,12.3712,6.0944,Unqualified,0.80051,2.24162,51.24527,78.98345,42.28562,44.7168,-15.665,-0.9634,-1.2425,-2.2199,271.716,34.9502,372.714,285.224,761.978,1022.838,5.053,26.921,0.0,189.014,-5.714,140.874
629,CRAI,"CRA International, Inc.",CRA International Inc. Common Stock,1998.0,Consumer Discretionary,0.074908595,IQ383501,NasdaqGS:CRAI,United States,"CRA International, Inc., together with its subsidiaries, provides economic, financial, and management consulting services in the United States, the United Kingdom, and internationally.",244.32,0.0,0.0,26.2819,0.0,-1.7583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,CRDF,"Cardiff Oncology, Inc.",Cardiff Oncology Inc. Common Stock,,Health Care,-0.427123158,IQ10959548,NasdaqCM:CRDF,United States,"Cardiff Oncology, Inc., a clinical-stage oncology company, develops medicine treatment for cancer patients in California.",0.65399,0.0,0.0,100.0,-231.5544,0.0,Unqualified Going Concern,0.0,0.20234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.51435,0.0,0.54517,0.0119,0.0,-35.8336,-3.78681,1.56851,0.0,-1.23451,-0.0119,0.40533
631,CREG,Smart Powerr Corp.,Smart Powerr Corp. Common Stock,,Utilities,-0.384487875,IQ10459941,NasdaqCM:CREG,China,Smart Powerr Corp. engages in the waste energy recycling business in China.,44.23521,5.8499,25.4389,24.0401,14.6369,21.9492,Unqualified,0.64296,0.54749,26.26796,0.0,0.0,75.0677,130.1799,0.0,0.0,104.9799,6.47468,0.0,1.11194,34.95616,0.0,3.98364,46.05107,33.92015,0.0,-37.48619,-1.51066,-6.1554
633,CREX,"Creative Realities, Inc.",Creative Realities Inc. Common Stock,,Technology,-0.442077872,IQ30943418,NasdaqCM:CREX,United States,"Creative Realities, Inc., together with its subsidiaries, provides digital marketing technology and solutions to retail companies, individual retail brands, enterprises, and organizations in the United States and internationally.",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,CRF,"Cornerstone Total Return Fund, Inc.",Cornerstone Total Return Fund Inc. (The) Common Stock,2003.0,Finance,0.057817921,IQ6161909,NYSEAM:CRF,United States,"Cornerstone Total Return Fund, Inc. is a closed-ended equity mutual fund launched and managed by Cornerstone Advisors, Inc. It invests in the public equity markets of the United States.",0.49259,-0.1269,17.2904,100.0,0.0,735.4494,Unqualified,0.02157,0.83896,0.0,0.0,0.0,0.0,-45.4556,0.0,0.0,2.7909,0.0,0.0,0.0,0.0,0.0,-4.67521,20.39994,0.0,0.0,0.0,0.0,0.0
635,CRGE,"Charge Enterprises, Inc.",Charge Enterprises Inc. Common Stock,,Consumer Discretionary,0.0,IQ69244747,NasdaqGM:CRGE,United States,"Charge Enterprises Inc. engages in building the electrification and telecommunications infrastructure for electric vehicle charging(EVC) and wireless network infrastructure, including 5G, tower, distributed antennae systems, small cell, and electrical infrastructure.",0.003,0.0,0.0,100.0,0.0,0.0,Unqualified Going Concern,0.0,0.04229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079,0.0,0.0,-9.00501,-1.38321,0.95464,0.0,-0.27471,-0.01356,0.06079
636,CRH,CRH plc,CRH PLC American Depositary Shares,,Industrials,0.071369262,IQ257151,LSE:CRH,Ireland,"CRH plc, through its subsidiaries, manufactures and distributes building materials.",24898.60265,2.859,6.6939,27.9917,10.0961,3.4075,Unqualified,0.83919,1.88588,45.93744,65.37004,39.57549,55.139,-16.8239,-52.5642,6.2258,-3.9677,2513.79434,40.2027,2062.34325,12232.17485,5616.62486,9327.12289,7941.2397,5610.89215,0.0,3154.42494,-1332.85561,821.21104
637,CRI,"Carter's, Inc.",Carter's Inc. Common Stock,2003.0,Consumer Discretionary,0.164426007,IQ3004786,NYSE:CRI,United States,"Carter's, Inc., together with its subsidiaries, designs, sources, and markets branded childrenswear under the Carter's, OshKosh, Skip Hop, Child of Mine, Just One You, Simple Joys, little planet, and other brands in the United States and internationally.",1589.677,11.5387,23.8537,38.0174,15.0758,7.2744,Unqualified with Additional Language,1.41518,3.96014,18.45007,77.11413,32.26751,60.1634,6.367,48.4391,4.3183,16.434,239.658,0.0,335.041,86.077,136.57,324.179,111.944,-0.518,0.0,188.859,-29.516,172.692
638,CRIS,"Curis, Inc.",Curis Inc. Common Stock,,Health Care,-0.197738978,IQ27159,NasdaqGM:CRIS,United States,"Curis, Inc., a biotechnology company, engages in the discovery and development of drug candidates for the treatment of human cancers in the United States.",8.58994,-16.5036,-27.954,100.0,-108.1928,-114.35,Unqualified,0.22581,8.66226,13.23819,0.0,0.0,0.0,2.6692,0.0,0.0,-9.711,-9.2937,0.0,25.0349,0.71543,8.982,-717.79344,24.07026,-25.0349,0.0,-7.58859,0.81834,-2.88336
639,CRK,"Comstock Resources, Inc.",Comstock Resources Inc. Common Stock,,Energy,-0.279617281,IQ560592817,NYSE:CRK,United States,"Comstock Resources, Inc., an independent energy company, engages in the acquisition, exploration, development, and production of oil and natural gas primarily in North Louisiana and East Texas, the United States.",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
