,,2010-01-04 00:00:00
Open,SNBR,6.570000171661377
Open,SNCE,
Open,SNCR,16.0
Open,SNCRL,
Open,SNCY,
Open,SND,
Open,SNDA,78.44999694824219
Open,SNDL,
Open,SNDR,
Open,SNDX,
Open,SNES,
Open,SNEX,14.739999771118164
Open,SNFCA,2.1609749794006348
Open,SNGX,50.0
Open,SNMP,39.0
Open,SNN,20.780311584472656
Open,SNOA,582.75
Open,SNOW,
Open,SNPO,
Open,SNPS,22.209999084472656
Open,SNPX,
Open,SNRH,
Open,SNRHW,
Open,SNSE,
Open,SNT,4.0
Open,SNTG,
Open,SNTI,
Open,SNV,14.630000114440918
Open,SNV^D,
Open,SNV^E,
Open,SNX,15.484999656677246
Open,SNY,40.34000015258789
Open,SO,33.43000030517578
Open,SOBR,45.0
Open,SOFI,
Open,SOFO,4.929999828338623
Open,SOHO,2.0399999618530273
Open,SOHOB,
Open,SOHON,
Open,SOHOO,
Open,SOHU,57.650001525878906
Open,SOI,
Open,SOJC,
Open,SOJD,
Open,SOJE,
Open,SOL,24.649999618530273
Open,SOLO,
Open,SOLOW,
Open,SON,29.5
Open,SOND,
Open,SONDW,
Open,SONM,
Open,SONN,14560.0
Open,SONO,
Open,SONX,
Open,SONY,29.520000457763672
Open,SOPA,
Open,SOPH,
Open,SOR,43.20000076293945
Open,SOS,
Open,SOTK,1.1299999952316284
Open,SOUN,
Open,SOUNW,
Open,SOVO,
Open,SP,16.06999969482422
Open,SPB,43.33333206176758
Open,SPCB,8.5
Open,SPCE,
Open,SPCMU,
Open,SPE,14.0600004196167
Open,SPE^C,
Open,SPFI,
Open,SPG,75.71965789794922
Open,SPGI,33.91999816894531
Open,SPG^J,
Open,SPH,47.45000076293945
Open,SPI,
Open,SPIR,
Open,SPKB,
Open,SPKBU,
Open,SPKBW,
Open,SPLK,
Open,SPLP,
Open,SPLP^A,
Open,SPNS,1.4800000190734863
Open,SPNT,
Open,SPNT^B,
Open,SPOK,11.149999618530273
Open,SPOT,
Open,SPPI,4.449999809265137
Open,SPR,20.010000228881836
Open,SPRB,
Open,SPRC,
Open,SPRO,
Open,SPRU,
Open,SPRY,
Open,SPSC,
Open,SPT,
Open,SPTN,14.4399995803833
Open,SPWH,
Open,SPWR,15.723641395568848
Open,SPXC,13.870561599731445
Open,SPXX,13.079999923706055
Open,SQ,
Open,SQFT,
Open,SQFTP,
Open,SQFTW,
Open,SQL,
Open,SQLLW,
Open,SQM,37.06913375854492
Open,SQNS,
Open,SQSP,
Open,SQZ,
Open,SR,33.939998626708984
Open,SRAD,
Open,SRAX,
Open,SRC,
Open,SRCE,16.389999389648438
Open,SRCL,55.560001373291016
Open,SRC^A,
Open,SRDX,22.889999389648438
Open,SRE,56.400001525878906
Open,SREA,
Open,SRG,
Open,SRGA,116.0999984741211
Open,SRG^A,
Open,SRI,9.220000267028809
Open,SRL,68.75
Open,SRNE,48.0
Open,SRPT,8.880000114440918
Open,SRRK,
Open,SRT,7.699999809265137
Open,SRTS,
Open,SRV,170.0
Open,SRZN,
Open,SRZNW,
Open,SR^A,
Open,SSB,28.139999389648438
Open,SSBI,3.7963640689849854
Open,SSBK,
Open,SSD,27.190000534057617
Open,SSIC,
Open,SSKN,525.0
Open,SSL,41.31999969482422
Open,SSNC,
Open,SSNT,
Open,SSP,6.299911022186279
Open,SSRM,22.520000457763672
Open,SSSS,
Open,SSSSL,
Open,SST,
Open,SSTI,
Open,SSTK,
Open,SSU,
Open,SSY,1.8899999856948853
Open,SSYS,17.510000228881836
Open,ST,
Open,STAA,3.0799999237060547
Open,STAB,69.0
Open,STAF,
Open,STAG,
Open,STAR          ,
Open,STAR^D,
Open,STAR^G,
Open,STAR^I,
Open,STBA,17.299999237060547
Open,STBX,
Open,STC,11.449999809265137
Open,STCN,9.640000343322754
Open,STE,27.969999313354492
Open,STEL,
Open,STEM,
Open,STEP,
Open,STER,
Open,STET,
Open,STEW,5.739999771118164
Open,STG,
Open,STGW,5.546667098999023
Open,STIM,
Open,STIX,
Open,STIXW,
Open,STK,20.100000381469727
Open,STKH,
Open,STKL,3.4100000858306885
Open,STKS,
Open,STLA,
Open,STLD,18.170000076293945
Open,STM,9.34000015258789
Open,STN,14.5
Open,STNE,
Open,STNG,
Open,STOK,
Open,STOR,
Open,STR,
Open,STRA,221.5
Open,STRC,
Open,STRCW,
Open,STRE,
Open,STRL,19.260000228881836
Open,STRM,2.2699999809265137
Open,STRO,
Open,STRR,20.899999618530273
Open,STRRP,
Open,STRS,11.239999771118164
Open,STRT,18.719999313354492
Open,STSA,
Open,STSS,
Open,STT,43.810001373291016
Open,STTK,
Open,STT^D,
Open,STT^G,
Open,STVN,
Open,STWD,15.320110321044922
Open,STX,18.56999969482422
Open,STXS,36.131385803222656
Open,STZ,16.020000457763672
Open,SU,36.59000015258789
Open,SUI,20.149999618530273
Open,SUM,
Open,SUMO,
Open,SUN,
Open,SUNL,
Open,SUNW,
Open,SUP,15.5600004196167
Open,SUPN,
Open,SUPV,
Open,SURF,
Open,SURG,
Open,SURGW,
Open,SUZ,9.815999984741211
Open,SVC,23.81999969482422
Open,SVFA,
Open,SVFAU,
Open,SVFAW,
Open,SVFB,
Open,SVFD,
Open,SVII,
Open,SVIIU,
Open,SVIIW,
Open,SVM,
Open,SVNA,
Open,SVNAU,
Open,SVRA,
Open,SVRE,
Open,SVREW,
Open,SVT,9.569999694824219
Open,SVVC,
Open,SWAG,
Open,SWAGW,
Open,SWAV,
Open,SWBI,3.1514220237731934
Open,SWI,
Open,SWIM,
Open,SWIR,10.789999961853027
Open,SWK,51.7400016784668
Open,SWKH,8.300000190734863
Open,SWKS,14.449999809265137
Open,SWN,49.689998626708984
Open,SWSS,
Open,SWSSU,
Open,SWTX,
Open,SWVL,
Open,SWVLW,
Open,SWX,28.790000915527344
Open,SWZ,11.529999732971191
Open,SXC,
Open,SXI,20.440000534057617
Open,SXT,26.479999542236328
Open,SXTC,
Open,SY,
Open,SYBT,14.426667213439941
Open,SYBX,
Open,SYF,
Open,SYF^A,
Open,SYK,51.279998779296875
Open,SYM,
Open,SYNA,30.93000030517578
Open,SYNH,
Open,SYPR,2.819999933242798
Open,SYRS,
Open,SYTA,
Open,SYTAW,
Open,SYY,28.200000762939453
Open,SZZL,
Open,T,21.457704544067383
Open,TA,22.450000762939453
Open,TAC,22.399999618530273
Open,TACT,6.940000057220459
Open,TAIT,1.4299999475479126
Open,TAK,
Open,TAL,
Open,TALK,
Open,TALKW,
Open,TALO,
Open,TALS,
Open,TANH,
Open,TANNI,
Open,TANNL,
Open,TANNZ,
Open,TAOP,75.0
Open,TAP,45.56999969482422
Open,TARA,
Open,TARO,8.25
Open,TARS,
Open,TASK,
Open,TAST,7.119999885559082
Open,TATT,8.75
Open,TAYD,4.650000095367432
Open,TBB,
Open,TBBK,6.96999979019165
Open,TBC,
Open,TBCP,
Open,TBCPU,
Open,TBI,15.069999694824219
Open,TBIO,
Open,TBLA,
Open,TBLAW,
Open,TBLD,
Open,TBLT,
Open,TBLTW,
Open,TBNK,18.229999542236328
Open,TBPH,
Open,TBSA,
Open,TC,
Open,TCBC,
Open,TCBI,14.199999809265137
Open,TCBIO,
Open,TCBK,16.860000610351562
Open,TCBP,
Open,TCBPW,
Open,TCBS,
Open,TCBX,
Open,TCDA,
Open,TCFC,11.75
Open,TCI,11.899999618530273
Open,TCMD,
Open,TCN,
Open,TCOA,
Open,TCOM,18.424999237060547
Open,TCON,
Open,TCPC,
Open,TCRR,
Open,TCRT,3.0
Open,TCRX,
Open,TCS,
Open,TCVA,
Open,TCX,2.799999952316284
Open,TD,31.635000228881836
Open,TDC,31.780000686645508
Open,TDCX,
Open,TDF,27.450000762939453
Open,TDG,48.15999984741211
Open,TDOC,
Open,TDS,31.508739471435547
Open,TDS^U,
Open,TDS^V,
Open,TDUP,
Open,TDW,1568.709716796875
Open,TDY,38.70000076293945
Open,TEAF,
Open,TEAM,
Open,TECH,17.264999389648438
Open,TECK,36.36000061035156
Open,TECTP,
Open,TEDU,
Open,TEF,28.31999969482422
Open,TEI,14.4399995803833
Open,TEL,24.81999969482422
Open,TELA,
Open,TELL,13.84000015258789
Open,TELZ,
Open,TENB,
Open,TENK,
Open,TENKR,
Open,TENKU,
Open,TENX,47840.0
Open,TEO,17.209999084472656
Open,TER,10.859999656677246
Open,TERN,
Open,TESS,10.760000228881836
Open,TETC,
Open,TETE,
Open,TEVA,57.099998474121094
Open,TEX,20.360000610351562
Open,TFC,25.690000534057617
Open,TFC^I,
Open,TFC^O,
Open,TFC^R,
Open,TFFP,
Open,TFII,8.199999809265137
Open,TFIN,
Open,TFINP,
Open,TFPM,
Open,TFSA,
Open,TFSL,12.119999885559082
Open,TFX,55.68000030517578
Open,TG,16.0
Open,TGAA,
Open,TGAAU,
Open,TGAAW,
Open,TGAN,
Open,TGB,4.260000228881836
Open,TGH,16.90999984741211
Open,TGH^A,
Open,TGH^B,
Open,TGI,24.479999542236328
Open,TGL,
Open,TGLS,
Open,TGNA,7.831346035003662
Open,TGR,
Open,TGS,2.930000066757202
Open,TGT,48.470001220703125
Open,TGTX,
Open,TGVC,
Open,TGVCU,
Open,TGVCW,
Open,TH,
Open,THAC,
Open,THACW,
Open,THC,21.760000228881836
Open,THCH,
Open,THCHW,
Open,THCP,
Open,THCPU,
Open,THFF,31.06999969482422
Open,THG,44.61000061035156
Open,THM,7.369999885559082
Open,THMO,21240.0
Open,THO,31.889999389648438
Open,THQ,
Open,THR,
Open,THRD,
Open,THRM,8.109999656677246
Open,THRN,
Open,THRX,
Open,THRY,
Open,THS,39.209999084472656
Open,THTX,4.130000114440918
Open,THW,
Open,THWWW,
Open,TIG,
Open,TIGO,
Open,TIGR,
Open,TIL,
Open,TILE,8.359999656677246
Open,TIMB,30.1299991607666
Open,TIOA,
Open,TIOAU,
Open,TIOAW,
Open,TIPT,
Open,TIRX,
Open,TISI,190.3000030517578
Open,TITN,11.630000114440918
Open,TIVC,
Open,TIXT,
Open,TJX,9.0
Open,TK,23.709999084472656
Open,TKAT,
Open,TKC,17.850000381469727
Open,TKLF,
Open,TKNO,
Open,TKR,17.093772888183594
Open,TLF,3.9200000762939453
Open,TLGY,
Open,TLGYW,
Open,TLIS,
Open,TLK,20.184999465942383
Open,TLRY,
Open,TLS,
Open,TLSA,
Open,TLYS,
Open,TM,84.75
Open,TMBR,
Open,TMC,
Open,TMCI,
Open,TMCWW,
Open,TMDI,
Open,TMDX,
Open,TME,
Open,TMHC,
Open,TMKR,
Open,TMKRW,
Open,TMO,48.029998779296875
Open,TMP,37.18181610107422
Open,TMPO,
Open,TMPOW,
Open,TMQ,
Open,TMST,
Open,TMUS,15.479999542236328
Open,TNC,26.559999465942383
Open,TNDM,
Open,TNET,
Open,TNGX,
Open,TNK,68.80000305175781
Open,TNL,9.232505798339844
Open,TNON,
Open,TNP,74.3499984741211
Open,TNP^D,
Open,TNP^E,
Open,TNP^F,
Open,TNXP,
Open,TNYA,
Open,TOAC,
Open,TOACU,
Open,TOI,
Open,TOIIW,
Open,TOL,18.850000381469727
Open,TOMZ,18.0
Open,TOP,
Open,TOPS,1272599937024.0
Open,TOST,
Open,TOUR,
Open,TOVX,231.0
Open,TOWN,11.553398132324219
Open,TPB,
Open,TPBA,
Open,TPBAW,
Open,TPC,18.34000015258789
Open,TPG,
Open,TPH,
Open,TPHS,
Open,TPIC,
Open,TPL,30.440000534057617
Open,TPR,36.88999938964844
Open,TPST,
Open,TPTA,
Open,TPVG,
Open,TPX,5.997499942779541
Open,TPZ,20.350000381469727
Open,TR,21.803482055664062
Open,TRAQ,
Open,TRC,27.939695358276367
Open,TRCA,
Open,TRDA,
Open,TREE,9.199999809265137
Open,TREX,2.473750114440918
Open,TRGP,
Open,TRHC,
Open,TRI,32.720001220703125
Open,TRIB,4.150000095367432
Open,TRIN,
Open,TRINL,
Open,TRIP,
Open,TRIS,
Open,TRKA,
Open,TRKAW,
Open,TRMB,12.59000015258789
Open,TRMD,
Open,TRMK,22.780000686645508
Open,TRMR,
Open,TRN,6.303095817565918
Open,TRNO,
Open,TRNS,8.550000190734863
Open,TRON,
Open,TRONW,
Open,TROO,31.239999771118164
Open,TROW,53.77000045776367
Open,TROX,
Open,TRP,34.7599983215332
Open,TRS,5.442231178283691
Open,TRST,32.04999923706055
Open,TRT,3.240000009536743
Open,TRTL,
Open,TRTN,13.390000343322754
Open,TRTN^A,
Open,TRTN^B,
Open,TRTN^C,
Open,TRTN^D,
Open,TRTN^E,
Open,TRTX,
Open,TRTX^C,
Open,TRU,
Open,TRUE,
Open,TRUP,
Open,TRV,50.150001525878906
Open,TRVG,
Open,TRVI,
Open,TRVN,
Open,TRX,3.509999990463257
Open,TS,44.2599983215332
Open,TSAT,32.06999969482422
Open,TSBK,4.309999942779541
Open,TSCO,13.300000190734863
Open,TSE,
Open,TSEM,15.600000381469727
Open,TSHA,
Open,TSI,4.349999904632568
Open,TSLA,
Open,TSLX,
Open,TSM,11.489999771118164
Open,TSN,12.270000457763672
Open,TSP,
Open,TSQ,
Open,TSRI,4.519999980926514
Open,TSVT,
Open,TT,22.30721092224121
Open,TTC,10.507499694824219
Open,TTCF,
Open,TTD,
Open,TTE,65.81999969482422
Open,TTEC,20.229999542236328
Open,TTEK,27.399999618530273
Open,TTGT,6.230000019073486
Open,TTI,11.369999885559082
Open,TTM,17.56999969482422
Open,TTMI,11.729999542236328
Open,TTNP,2287.292724609375
Open,TTOO,
Open,TTP,
Open,TTSH,
Open,TTWO,10.180000305175781
Open,TU,7.894999980926514
Open,TUP,47.209999084472656
Open,TURN,13.829999923706055
Open,TUSK,
Open,TUYA,
Open,TV,20.84000015258789
Open,TVC,26.06999969482422
Open,TVE,25.940000534057617
Open,TVTX,
Open,TW,
Open,TWCB,
Open,TWCBU,
Open,TWCBW,
Open,TWI,8.15999984741211
Open,TWIN,10.619999885559082
Open,TWKS,
Open,TWLO,
Open,TWLV,
Open,TWLVW,
Open,TWN,14.520000457763672
Open,TWND,
Open,TWNI,
Open,TWNK,
Open,TWO,59.7855339050293
Open,TWOA,
Open,TWOU,
Open,TWO^A,
Open,TWO^B,
Open,TWO^C,
Open,TWST,
Open,TX,36.27000045776367
Open,TXG,
Open,TXMD,6400.0
Open,TXN,26.200000762939453
Open,TXRH,11.390000343322754
Open,TXT,18.93000030517578
Open,TY,11.5600004196167
Open,TYDE,
Open,TYG,124.08000183105469
Open,TYL,20.049999237060547
Open,TYRA,
Open,TY^,
Open,TZOO,12.329999923706055
Open,TZPSU,
Open,T^A,
Open,T^C,
Open,U,
Open,UA,
Open,UAA,3.4337499141693115
Open,UAL,12.989999771118164
Open,UAMY,0.5
Open,UAN,
Open,UAVS,206.25
Open,UBA,15.5
Open,UBCP,8.529999732971191
Open,UBER,
Open,UBFO,3.7165520191192627
Open,UBP,15.020000457763672
Open,UBP^H,
Open,UBP^K,
Open,UBS,15.84000015258789
Open,UBSI,20.43000030517578
Open,UBX,
Open,UCBI,17.200000762939453
Open,UCBIO,
Open,UCL,
Open,UCTT,7.0
Open,UDMY,
Open,UDR,16.559999465942383
Open,UE,
Open,UEC,3.740000009536743
Open,UEIC,23.530000686645508
Open,UFAB,
Open,UFCS,18.40999984741211
Open,UFI,11.90999984741211
Open,UFPI,12.40999984741211
Open,UFPT,6.5
Open,UG,11.5
Open,UGI,16.19333267211914
Open,UGIC,
Open,UGP,5.996250152587891
Open,UGRO,
Open,UHAL,5.057000160217285
Open,UHS,30.65999984741211
Open,UHT,32.2400016784668
Open,UI,
Open,UIHC,3.799999952316284
Open,UIS,38.77000045776367
Open,UK,
Open,UKOMW,
Open,UL,32.220001220703125
Open,ULBI,4.349999904632568
Open,ULCC,
Open,ULH,18.270000457763672
Open,ULTA,19.229999542236328
Open,UMBF,39.7400016784668
Open,UMC,3.9200000762939453
Open,UMH,8.449999809265137
Open,UMH^D,
Open,UMPQ,13.479999542236328
Open,UNAM,10.1899995803833
Open,UNB,17.450000762939453
Open,UNCY,
Open,UNF,48.79999923706055
Open,UNFI,27.0
Open,UNH,31.3799991607666
Open,UNIT,
Open,UNM,19.729999542236328
Open,UNMA,
Open,UNP,32.290000915527344
Open,UNTY,3.6818180084228516
Open,UNVR,
Open,UONE,3.049999952316284
Open,UONEK,2.9200000762939453
Open,UP,
Open,UPC,
Open,UPH,
Open,UPLD,
Open,UPS,58.18000030517578
Open,UPST,
Open,UPTD,
Open,UPTDW,
Open,UPWK,
Open,UPXI,
Open,URBN,35.61000061035156
Open,URG,0.800000011920929
Open,URGN,
Open,URI,9.920000076293945
Open,UROY,
Open,USA,4.400000095367432
Open,USAC,
Open,USAP,19.25
Open,USAS,7.679999828338623
Open,USAU,2736.0
Open,USB,22.56999969482422
Open,USB^A,
Open,USB^H,
Open,USB^P,
Open,USB^Q,
Open,USB^R,
Open,USB^S,
Open,USCB,
Open,USCT,
Open,USCTW,
Open,USDP,
Open,USEA,
Open,USEG,360.6000061035156
Open,USER,
Open,USFD,
Open,USIO,0.44999998807907104
Open,USLM,35.08000183105469
Open,USM,42.5
Open,USNA,16.079999923706055
Open,USPH,17.200000762939453
Open,USX,
Open,UTAA,
Open,UTAAW,
Open,UTF,15.949999809265137
Open,UTG,18.690000534057617
Open,UTHR,52.880001068115234
Open,UTI,20.479999542236328
Open,UTL,23.040000915527344
Open,UTMD,29.389999389648438
Open,UTME,
Open,UTRS,
Open,UTSI,26.639999389648438
Open,UTZ,
Open,UUU,5.400000095367432
Open,UUUU,11.5
Open,UVE,6.130000114440918
Open,UVSP,17.739999771118164
Open,UVV,46.279998779296875
Open,UWMC,
Open,UXIN,
Open,UZD,
Open,UZE,
Open,UZF,
Open,V,22.0
Open,VABK,13.623188018798828
Open,VAC,
Open,VACC,
Open,VAL,
Open,VALE,29.59000015258789
Open,VALN,
Open,VALU,25.600000381469727
Open,VANI,
Open,VAPO,
Open,VAQC,
Open,VATE,5.650000095367432
Open,VAXX,
Open,VBF,18.790000915527344
Open,VBFC,37.279998779296875
Open,VBIV,
Open,VBLT,
Open,VBNK,
Open,VBOC,
Open,VBOCU,
Open,VBOCW,
Open,VBTX,
Open,VC,
Open,VCEL,49.599998474121094
Open,VCIF,
Open,VCNX,
Open,VCSA,
Open,VCTR,
Open,VCV,11.9399995803833
Open,VCXA,
Open,VCXAU,
Open,VCXAW,
Open,VCXB,
Open,VCYT,
Open,VECO,33.630001068115234
Open,VECT,
Open,VEDU,
Open,VEEE,
Open,VEEV,
Open,VEL,
Open,VEON,18.969999313354492
Open,VERA,
Open,VERB,
Open,VERBW,
Open,VERI,
Open,VERO,
Open,VERU,4.769999980926514
Open,VERV,
Open,VERX,
Open,VERY,
Open,VET,
Open,VEV,
Open,VFC,17.41996192932129
Open,VFF,
Open,VFL,12.289999961853027
Open,VGFC,
Open,VGI,
Open,VGM,13.859999656677246
Open,VGR,6.139132976531982
Open,VGZ,2.5
Open,VHAQ,
Open,VHC,3.0
Open,VHI,56.560001373291016
Open,VHNA,
Open,VHNAU,
Open,VIA,
Open,VIAO,
Open,VIASP,
Open,VIAV,4.835040092468262
Open,VICI,
Open,VICR,9.449999809265137
Open,VIEW,
Open,VIEWW,
Open,VIGL,
Open,VII,
Open,VIIAU,
Open,VIIAW,
Open,VINC,
Open,VINE,
Open,VINO,
Open,VINP,
Open,VIOT,
Open,VIPS,
Open,VIR,
Open,VIRC,3.700000047683716
Open,VIRI,
Open,VIRT,
Open,VIRX,1376.8421630859375
Open,VISL,
Open,VIST,
Open,VITL,
Open,VIV,25.25
Open,VIVE,
Open,VIVK,540.0
Open,VIVO,21.760000228881836
Open,VJET,
Open,VKI,11.460000038146973
Open,VKQ,12.970000267028809
Open,VKTX,
Open,VLAT,
Open,VLCN,
Open,VLD,
Open,VLDR,
Open,VLDRW,
Open,VLGEA,27.43000030517578
Open,VLN,
Open,VLNS,
Open,VLO,15.767824172973633
Open,VLON,
Open,VLRS,
Open,VLT,14.579999923706055
Open,VLTA,
Open,VLY,12.206025123596191
Open,VLYPO,
Open,VLYPP,
Open,VMAR,
Open,VMC,53.40999984741211
Open,VMCA,
Open,VMCAW,
Open,VMD,
Open,VMEO,
Open,VMGA,
Open,VMGAU,
Open,VMI,79.9000015258789
Open,VMO,13.380000114440918
Open,VMW,43.150001525878906
Open,VNCE,
Open,VNDA,11.34000015258789
Open,VNET,
Open,VNO,51.68083953857422
Open,VNOM,
Open,VNO^L,
Open,VNO^M,
Open,VNO^N,
Open,VNO^O,
Open,VNRX,
Open,VNT,
Open,VNTR,
Open,VOC,
Open,VOD,23.649337768554688
Open,VOR,
Open,VORB,
Open,VORBW,
Open,VOXR,
Open,VOXX,7.239999771118164
Open,VOYA,
Open,VOYA^B,
Open,VPCB,
Open,VPG,
Open,VPV,12.739999771118164
Open,VQS,
Open,VRA,
Open,VRAR,
Open,VRAX,
Open,VRAY,
Open,VRCA,
Open,VRDN,
Open,VRE,34.400001525878906
Open,VREX,
Open,VRM,
Open,VRME,42.5
Open,VRMEW,
Open,VRNA,
Open,VRNS,
Open,VRNT,9.85736083984375
Open,VRPX,
Open,VRRM,
Open,VRSK,30.40999984741211
Open,VRSN,24.559999465942383
Open,VRT,
Open,VRTS,16.18000030517578
Open,VRTV,
Open,VRTX,42.849998474121094
Open,VS,
Open,VSAC,
Open,VSACU,
Open,VSAT,31.06999969482422
Open,VSCO,
Open,VSEC,22.764999389648438
Open,VSH,8.4399995803833
Open,VSSYW,
Open,VST,
Open,VSTA,
Open,VSTM,
Open,VSTO,
Open,VTEX,
Open,VTGN,
Open,VTN,14.180000305175781
Open,VTNR,0.44999998807907104
Open,VTOL,
Open,VTR,50.473907470703125
Open,VTRS,18.350000381469727
Open,VTRU,
Open,VTSI,
Open,VTVT,
Open,VTYX,
Open,VUZI,
Open,VVI,17.83941078186035
Open,VVNT,
Open,VVOS,
Open,VVPR,
Open,VVR,4.239999771118164
Open,VVV,
Open,VVX,
Open,VWE,
Open,VWEWW,
Open,VXRT,329.3399963378906
Open,VYGR,
Open,VYNE,
Open,VYNT,
Open,VZ,31.32549285888672
Open,VZIO,
Open,VZLA,
Open,W,
Open,WAB,20.674999237060547
Open,WABC,55.84000015258789
Open,WAFD,19.469999313354492
Open,WAFDP,
Open,WAFU,
Open,WAL,3.890000104904175
Open,WALD,
Open,WAL^A,
Open,WASH,15.850000381469727
Open,WAT,62.5
Open,WATT,
Open,WAVC,
Open,WAVD,0.1899999976158142
Open,WAVE,
Open,WAVS,
Open,WAVSU,
Open,WAVSW,
Open,WB,
Open,WBA,37.0099983215332
Open,WBD,15.69749641418457
Open,WBS,11.979999542236328
Open,WBS^F,
Open,WBS^G,
Open,WBX,
Open,WCC,27.40999984741211
Open,WCC^A,
Open,WCN,14.822221755981445
Open,WD,
Open,WDAY,
Open,WDC,44.400001525878906
Open,WDFC,32.54999923706055
Open,WDH,
Open,WDI,
Open,WDS,42.95000076293945
Open,WE,
Open,WEA,13.420000076293945
Open,WEAV,
Open,WEBR,
Open,WEC,25.024999618530273
Open,WEJO,
Open,WEJOW,
Open,WELL,44.5099983215332
Open,WEN,4.739999771118164
Open,WERN,20.040000915527344
Open,WES,
Open,WEST,
Open,WESTW,
Open,WETG,
Open,WEX,32.349998474121094
Open,WEYS,24.010000228881836
Open,WF,43.90941619873047
Open,WFC,27.020000457763672
Open,WFCF,2.4000000953674316
Open,WFC^A,
Open,WFC^C,
Open,WFC^D,
Open,WFC^L,
Open,WFC^Q,
Open,WFC^R,
Open,WFC^Y,
Open,WFC^Z,
Open,WFG,15.729999542236328
Open,WFRD,
Open,WGO,12.329999923706055
Open,WH,
Open,WHD,
Open,WHF,
Open,WHG,36.970001220703125
Open,WHLM,1.7999999523162842
Open,WHLR,
Open,WHLRD,
Open,WHLRP,
Open,WHR,81.37999725341797
Open,WIA,12.300000190734863
Open,WILC,6.320000171661377
Open,WIMI,
Open,WINA,21.770000457763672
Open,WING,
Open,WINT,8064.0
Open,WINV,
Open,WIRE,21.260000228881836
Open,WISA,
Open,WISH,
Open,WIT,6.074933052062988
Open,WIW,12.039999961853027
Open,WIX,
Open,WK,
Open,WKEY,
Open,WKHS,
Open,WKME,
Open,WKSP,13.199999809265137
Open,WKSPW,
Open,WLDN,2.319999933242798
Open,WLDS,
Open,WLDSW,
Open,WLFC,14.979999542236328
Open,WLK,12.585000038146973
Open,WLKP,
Open,WLMS,
Open,WLY,42.029998779296875
Open,WLYB,42.0
Open,WM,34.0099983215332
Open,WMB,17.477888107299805
Open,WMC,
Open,WMG,
Open,WMK,36.560001373291016
Open,WMPN,13.5
Open,WMS,
Open,WMT,53.7400016784668
Open,WNC,1.8700000047683716
Open,WNEB,8.319999694824219
Open,WNNR,
Open,WNS,14.90999984741211
Open,WNW,
Open,WOLF,56.630001068115234
Open,WOOF,
Open,WOR,13.350000381469727
Open,WORX,
Open,WOW,
Open,WPC,28.360000610351562
Open,WPCA,
Open,WPCB,
Open,WPM,15.699999809265137
Open,WPP,49.599998474121094
Open,WPRT,11.449999809265137
Open,WQGA,
Open,WRAC,
Open,WRAP,
Open,WRB,11.017778396606445
Open,WRBY,
Open,WRB^E,
Open,WRB^F,
Open,WRB^G,
Open,WRB^H,
Open,WRK,
Open,WRLD,36.459999084472656
Open,WRN,1.5800000429153442
Open,WSBC,12.449999809265137
Open,WSBCP,
Open,WSBF,1.9413050413131714
Open,WSC,
Open,WSFS,8.65666675567627
Open,WSM,20.829999923706055
Open,WSO,49.47999954223633
Open,WSO/B,
Open,WSR,
Open,WST,19.780000686645508
Open,WT,1.899999976158142
Open,WTBA,5.039999961853027
Open,WTER,
Open,WTFC,31.18000030517578
Open,WTFCM,
Open,WTFCP,
Open,WTI,11.899999618530273
Open,WTM,335.0
Open,WTMA,
Open,WTMAR,
Open,WTRG,13.97599983215332
Open,WTS,31.270000457763672
Open,WTT,0.7300000190734863
Open,WTTR,
Open,WTW,70.78145599365234
Open,WU,19.100000381469727
Open,WULF,6.300000190734863
Open,WVE,
Open,WVVI,3.259999990463257
Open,WVVIP,
Open,WW,29.489999771118164
Open,WWAC,
Open,WWD,25.940000534057617
Open,WWE,15.59000015258789
Open,WWR,4620.0
Open,WWW,13.710000038146973
Open,WY,43.88999938964844
Open,WYNN,61.2400016784668
Open,WYY,7.5
Open,X,56.41999816894531
Open,XAIR,
Open,XBIO,
Open,XBIOW,
Open,XBIT,
Open,XCUR,
Open,XEL,21.3799991607666
Open,XELA,
Open,XELAP,
Open,XELB,
Open,XENE,
Open,XERS,
Open,XFIN,
Open,XFINW,
Open,XFLT,
Open,XFLT^A,
Open,XFOR,
Open,XGN,
Open,XHR,
Open,XIN,44.900001525878906
Open,XLO,
Open,XM,
Open,XMTR,
Open,XNCR,
Open,XNET,
Open,XOM,68.72000122070312
Open,XOMA,210.0
Open,XOMAO,
Open,XOMAP,
Open,XOS,
Open,XOSWW,
Open,XP,
Open,XPAX,
Open,XPAXW,
Open,XPDB,
Open,XPDBW,
Open,XPEL,
Open,XPER,
Open,XPEV,
Open,XPL,2.369999885559082
Open,XPO,1.7984399795532227
Open,XPOF,
Open,XPON,
Open,XPRO,
Open,XRAY,35.529998779296875
Open,XRTX,
Open,XRX,22.503293991088867
Open,XTLB,5.5
Open,XTNT,
Open,XWEL,
Open,XXII,
Open,XYF,
Open,XYL,
Open,YALA,
Open,YCBD,
Open,YCBD^A,
Open,YELL,6525.0
Open,YELP,
Open,YETI,
Open,YEXT,
Open,YGMZ,
Open,YI,
Open,YJ,
Open,YMAB,
Open,YMM,
Open,YORW,14.6899995803833
Open,YOSH,
Open,YOTA,
Open,YOTAU,
Open,YOU,
Open,YPF,43.83000183105469
Open,YQ,
Open,YRD,
Open,YSG,
Open,YTEN,27336.0
Open,YTPG,
